City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,city_wind,Current Description
450,Hurghada,EG,2022-06-08 19:35:02,27.2574,33.8129,87.84,30,0,4.61,clear sky
451,Elizabeth City,US,2022-06-08 19:35:04,36.2946,-76.2511,90.05,68,75,6.91,broken clouds
452,Vila,PT,2022-06-08 19:35:04,42.0304,-8.1588,58.69,87,96,2.46,overcast clouds
453,Wolfville,CA,2022-06-08 19:35:05,45.0835,-64.3655,66.0,70,100,10.0,overcast clouds
454,Miguel Hidalgo,MX,2022-06-08 19:30:32,19.4225,-99.2028,78.21,32,40,4.0,scattered clouds
455,Brody,UA,2022-06-08 19:35:05,50.0879,25.1503,63.95,74,2,6.58,clear sky
456,Quatre Cocos,MU,2022-06-08 19:35:06,-20.2078,57.7625,73.51,79,29,12.53,scattered clouds
457,Torbat-E Jam,IR,2022-06-08 19:35:06,35.244,60.6225,79.83,15,1,4.16,clear sky
458,Boyabat,TR,2022-06-08 19:35:07,41.4689,34.7667,63.75,93,100,3.13,overcast clouds
459,Manzanillo,CU,2022-06-08 19:35:07,20.3433,-77.1167,84.33,63,100,7.43,overcast clouds
460,Conceicao Da Barra,BR,2022-06-08 19:35:08,-18.5933,-39.7322,73.38,76,0,7.31,clear sky
461,Nabire,ID,2022-06-08 19:35:08,-3.3667,135.4833,74.97,92,55,3.29,broken clouds
462,Aklavik,CA,2022-06-08 19:35:09,68.2191,-135.0107,37.36,75,100,11.79,overcast clouds
463,Suntar,RU,2022-06-08 19:35:09,62.1444,117.6319,55.49,87,88,4.27,overcast clouds
464,Broome,US,2022-06-08 19:35:10,42.2506,-75.833,75.45,53,0,3.44,clear sky
465,Verkhnevilyuysk,RU,2022-06-08 19:35:10,63.4453,120.3167,56.95,94,99,4.16,overcast clouds
466,Zhigansk,RU,2022-06-08 19:35:11,66.7697,123.3711,60.69,54,68,2.66,broken clouds
467,Quelimane,MZ,2022-06-08 19:35:12,-17.8786,36.8883,69.75,94,75,11.5,light intensity drizzle
468,Bintulu,MY,2022-06-08 19:35:12,3.1667,113.0333,77.41,94,20,5.01,few clouds
469,Boralday,KZ,2022-06-08 19:35:13,43.3578,76.8594,69.66,52,75,6.71,broken clouds
470,Springbok,ZA,2022-06-08 19:35:13,-29.6643,17.8865,53.19,38,0,1.72,clear sky
471,Honningsvag,NO,2022-06-08 19:35:14,70.9821,25.9704,44.35,70,40,16.11,scattered clouds
472,Ponta Delgada,PT,2022-06-08 19:35:14,37.7333,-25.6667,68.72,88,40,8.05,scattered clouds
473,Snyder,US,2022-06-08 19:35:15,32.7179,-100.9176,86.34,32,0,20.71,clear sky
474,Angoche,MZ,2022-06-08 19:35:15,-16.2325,39.9086,70.2,89,17,9.64,light rain
475,Asheboro,US,2022-06-08 19:35:16,35.7079,-79.8136,89.08,60,0,5.75,clear sky
476,Lampang,TH,2022-06-08 19:35:16,18.3333,99.5,74.25,95,100,2.01,overcast clouds
477,Shingu,JP,2022-06-08 19:35:17,33.7333,135.9833,61.21,85,1,4.5,clear sky
478,Mbini,GQ,2022-06-08 19:35:18,1.574,9.6134,74.62,86,100,0.6,overcast clouds
479,Gat,IL,2022-06-08 19:35:19,31.61,34.7642,78.4,67,0,1.57,clear sky
480,Grants Pass,US,2022-06-08 19:34:03,42.439,-123.3284,77.18,51,0,0.0,clear sky
481,La Union,PE,2022-06-08 19:34:53,-5.4,-80.75,79.18,48,100,12.93,overcast clouds
482,Camacha,PT,2022-06-08 19:35:23,33.0833,-16.3333,65.62,83,75,12.66,broken clouds
483,Fougeres,FR,2022-06-08 19:35:23,48.35,-1.2,62.46,85,100,11.59,overcast clouds
484,Samarai,PG,2022-06-08 19:35:24,-10.6167,150.6667,81.19,78,100,6.42,overcast clouds
485,Khani,GE,2022-06-08 19:35:25,41.9563,42.9566,60.37,97,100,3.83,overcast clouds
486,Dingle,PH,2022-06-08 19:35:25,10.9995,122.6711,77.4,87,100,3.09,overcast clouds
487,Ganzhou,CN,2022-06-08 19:32:53,28.8184,115.4327,72.16,87,98,3.11,overcast clouds
488,Tateyama,JP,2022-06-08 19:35:26,34.9833,139.8667,64.09,90,97,7.83,overcast clouds
489,Maun,BW,2022-06-08 19:35:27,-19.9833,23.4167,60.76,31,0,9.22,clear sky
490,The Valley,AI,2022-06-08 19:35:27,18.217,-63.0578,86.14,66,75,14.97,broken clouds
491,Kommunar,RU,2022-06-08 19:35:29,59.6206,30.39,60.33,98,100,6.62,overcast clouds
492,Laguna,US,2022-06-08 19:33:59,38.421,-121.4238,89.31,35,0,4.61,clear sky
493,Buin,CL,2022-06-08 19:35:30,-33.7333,-70.75,64.72,58,100,3.44,overcast clouds
494,Shu,KZ,2022-06-08 19:35:30,43.5983,73.7614,69.35,48,43,10.02,scattered clouds
495,Gambo,CF,2022-06-08 19:35:31,4.6482,22.2633,67.64,98,100,2.04,overcast clouds
496,Westport,US,2022-06-08 19:35:31,41.1415,-73.3579,85.28,42,0,6.91,clear sky
497,Rancho Palos Verdes,US,2022-06-08 19:35:33,33.7445,-118.387,86.07,81,20,11.5,few clouds
498,Fairbanks,US,2022-06-08 19:34:23,64.8378,-147.7164,61.61,41,0,16.11,clear sky
499,Bosaso,SO,2022-06-08 19:32:38,11.2842,49.1816,88.74,49,45,7.16,scattered clouds
500,Matam,SN,2022-06-08 19:35:36,15.6175,-13.3303,102.2,37,0,4.61,clear sky
501,Japura,ID,2022-06-08 19:35:36,-0.3167,102.35,73.04,98,77,1.83,broken clouds
502,Olinda,BR,2022-06-08 19:35:38,-8.0089,-34.8553,82.13,78,40,11.5,scattered clouds
503,Antofagasta,CL,2022-06-08 19:35:38,-23.65,-70.4,61.88,77,16,7.4,few clouds
504,Sobue,JP,2022-06-08 19:35:39,35.25,136.7167,67.1,76,6,3.36,clear sky
505,Sorong,ID,2022-06-08 19:35:39,-0.8833,131.25,78.51,84,72,5.68,broken clouds
506,Talaya,RU,2022-06-08 19:35:39,61.3833,152.75,47.95,68,72,13.13,broken clouds
507,Karratha,AU,2022-06-08 19:35:40,-20.7377,116.8463,71.94,51,100,12.55,overcast clouds
508,Tshikapa,CD,2022-06-08 19:35:40,-6.4167,20.8,71.26,39,7,2.3,clear sky
509,Itoman,JP,2022-06-08 19:35:42,26.1247,127.6694,73.42,88,100,2.3,light rain
510,Rio Grande,BR,2022-06-08 19:35:43,-32.035,-52.0986,69.91,83,63,4.41,broken clouds
511,Jacareacanga,BR,2022-06-08 19:35:44,-6.2222,-57.7528,83.71,67,100,2.35,moderate rain
512,Sorland,NO,2022-06-08 19:35:45,67.667,12.6934,46.26,76,5,16.71,clear sky
513,La Rioja,ES,2022-06-08 19:35:45,42.25,-2.5,62.38,96,100,5.03,overcast clouds
514,Batagay-Alyta,RU,2022-06-08 19:35:46,67.8006,130.4114,57.51,38,6,3.87,clear sky
515,Dongfeng,CN,2022-06-08 19:35:46,42.6403,125.5118,55.0,95,100,0.29,overcast clouds
516,Marzuq,YE,2022-06-08 19:35:47,14.4,46.4667,78.78,51,74,6.08,broken clouds
517,Korla,CN,2022-06-08 19:35:47,41.7597,86.1469,75.61,20,0,2.82,clear sky
518,Vitry-Le-Francois,FR,2022-06-08 19:35:48,48.7333,4.5833,63.01,93,33,8.19,scattered clouds
519,Viedma,AR,2022-06-08 19:35:48,-40.8135,-62.9967,61.09,41,54,20.15,broken clouds
520,Aksarka,RU,2022-06-08 19:35:49,66.5606,67.7975,58.62,45,4,7.47,clear sky
521,Prata,BR,2022-06-08 19:35:49,-19.3072,-48.9242,79.86,40,100,5.44,overcast clouds
522,Livramento,BR,2022-06-08 19:35:50,-3.0254,-60.1803,79.48,83,75,4.61,light rain
523,Suez,EG,2022-06-08 19:35:50,29.9737,32.5263,78.17,49,0,11.86,clear sky
524,Cody,US,2022-06-08 19:32:14,44.5263,-109.0565,68.92,36,0,6.91,clear sky
525,Port Moresby,PG,2022-06-08 19:35:52,-9.4431,147.1797,74.62,100,40,3.44,scattered clouds
526,Umm Kaddadah,SD,2022-06-08 19:35:53,13.6017,26.6876,82.0,51,100,16.55,overcast clouds
527,Brae,GB,2022-06-08 19:35:53,60.3964,-1.353,49.89,85,100,18.32,overcast clouds
528,Bay Roberts,CA,2022-06-08 19:35:54,47.5999,-53.2648,54.03,56,0,4.0,clear sky
529,Maragogi,BR,2022-06-08 19:35:49,-9.0122,-35.2225,77.23,82,21,6.55,few clouds
530,Mishelevka,RU,2022-06-08 19:35:56,52.8575,103.1719,43.63,82,100,6.13,overcast clouds
531,Tarrafal,CV,2022-06-08 19:35:57,15.2833,-23.7667,77.79,88,27,11.52,scattered clouds
532,Port Macquarie,AU,2022-06-08 19:35:57,-31.4333,152.9167,35.89,78,0,7.11,clear sky
533,Wonthaggi,AU,2022-06-08 19:35:58,-38.6044,145.5913,48.81,78,99,23.71,light rain
534,Waipawa,NZ,2022-06-08 19:35:58,-41.4122,175.5153,53.82,76,27,14.32,scattered clouds
535,Perehonivka,UA,2022-06-08 19:35:59,48.5355,30.5192,69.28,58,97,6.38,overcast clouds
536,Knysna,ZA,2022-06-08 19:36:00,-34.0363,23.0471,67.35,42,1,6.51,clear sky
537,Kefamenanu,ID,2022-06-08 19:36:01,-9.4467,124.4781,72.05,93,97,3.56,overcast clouds
538,Yekaterinoslavka,RU,2022-06-08 19:36:01,50.3734,129.1139,57.78,89,100,5.5,moderate rain
539,Sayyan,YE,2022-06-08 19:36:02,15.1718,44.3244,65.62,33,85,0.85,overcast clouds
540,Camiri,BO,2022-06-08 19:36:02,-20.05,-63.5167,73.18,56,75,0.0,broken clouds
541,Khartoum,SD,2022-06-08 19:31:58,15.5518,32.5324,96.03,37,21,3.0,few clouds
542,Kupino,RU,2022-06-08 19:36:03,54.3663,77.2981,61.18,62,100,18.39,overcast clouds
543,Toguchin,RU,2022-06-08 19:36:03,55.2353,84.3858,43.11,80,100,6.69,overcast clouds
544,Daru,PG,2022-06-08 19:36:04,-9.0763,143.2092,78.06,88,100,11.14,moderate rain
545,Sarkand,KZ,2022-06-08 19:36:05,45.41,79.9186,65.48,42,0,7.81,clear sky
546,Maceio,BR,2022-06-08 19:32:30,-9.6658,-35.7353,80.04,69,40,6.91,scattered clouds
547,Bandrele,YT,2022-06-08 19:36:06,-12.9067,45.1914,76.75,73,0,9.22,clear sky
548,Lugazi,UG,2022-06-08 19:36:07,0.3772,32.9197,63.91,87,96,0.45,overcast clouds
549,Komatipoort,ZA,2022-06-08 19:36:07,-25.4332,31.9548,57.27,92,0,0.29,clear sky
550,Olafsvik,IS,2022-06-08 19:36:08,64.8945,-23.7142,50.76,83,100,4.23,overcast clouds
551,Comodoro Rivadavia,AR,2022-06-08 19:33:49,-45.8667,-67.5,53.46,58,40,28.77,scattered clouds
552,Road Town,VG,2022-06-08 19:36:08,18.4167,-64.6167,86.04,66,40,11.5,scattered clouds
553,Clyde River,CA,2022-06-08 19:36:09,70.4692,-68.5914,34.03,100,100,12.66,overcast clouds
554,Bari,IT,2022-06-08 19:33:05,41.1177,16.8512,72.88,83,40,6.91,scattered clouds
555,Chicama,PE,2022-06-08 19:36:12,-7.8447,-79.1469,64.94,63,32,11.59,scattered clouds
556,Tadine,NC,2022-06-08 19:36:13,-21.55,167.8833,76.84,78,100,13.33,overcast clouds
557,Beirut,LB,2022-06-08 19:34:29,33.8889,35.4944,74.14,83,75,13.8,broken clouds
558,Byron Bay,AU,2022-06-08 19:31:20,-28.65,153.6167,42.71,67,0,7.14,clear sky
559,Padang,ID,2022-06-08 19:36:14,-0.9492,100.3543,75.81,89,100,4.05,light rain
560,Cervo,ES,2022-06-08 19:36:15,43.6702,-7.4101,62.96,95,100,6.64,overcast clouds
561,Amahai,ID,2022-06-08 19:36:15,-3.3333,128.9167,77.5,85,95,2.91,overcast clouds
562,Oistins,BB,2022-06-08 19:36:16,13.0667,-59.5333,86.09,70,40,19.57,scattered clouds
563,Benghazi,LY,2022-06-08 19:36:16,32.1167,20.0667,75.33,78,0,9.28,clear sky
564,Bokoro,TD,2022-06-08 19:36:18,12.3807,17.0568,97.63,11,100,3.83,overcast clouds
565,Kirakira,SB,2022-06-08 19:36:18,-10.4544,161.9205,78.55,83,100,4.34,heavy intensity rain
566,Sechura,PE,2022-06-08 19:36:19,-5.5569,-80.8222,75.06,59,96,12.8,overcast clouds
567,Toamasina,MG,2022-06-08 19:36:19,-18.1667,49.3833,68.0,94,40,5.75,scattered clouds
568,Hovd,MN,2022-06-08 19:36:20,48.0056,91.6419,56.52,34,5,3.51,clear sky
569,Lincoln,US,2022-06-08 19:36:20,40.8,-96.667,77.9,54,20,13.8,few clouds
570,Coria,ES,2022-06-08 19:36:21,39.9879,-6.5377,76.44,53,17,11.77,few clouds
571,Novikovo,RU,2022-06-08 19:36:21,51.1537,37.8879,58.35,69,0,1.45,clear sky
572,Sitka,US,2022-06-08 19:33:10,57.0531,-135.33,60.69,51,75,17.27,broken clouds
573,Pemba,MZ,2022-06-08 19:36:23,-12.974,40.5178,77.7,73,20,12.66,few clouds
574,Serebryansk,KZ,2022-06-08 19:36:23,49.6925,83.2892,56.66,82,51,0.67,broken clouds
575,Gouyave,GD,2022-06-08 19:36:24,12.1646,-61.7296,86.77,66,75,23.02,broken clouds
576,Phan Thiet,VN,2022-06-08 19:36:24,10.9333,108.1,77.67,85,100,4.09,overcast clouds
577,Nardaran,AZ,2022-06-08 19:36:25,40.5561,50.0056,65.84,77,0,9.22,clear sky
578,Acajutla,SV,2022-06-08 19:36:25,13.5928,-89.8275,83.48,69,100,7.07,overcast clouds
579,La Maddalena,IT,2022-06-08 19:36:26,41.2142,9.4083,77.05,77,100,23.22,overcast clouds
580,Necochea,AR,2022-06-08 19:34:21,-38.5473,-58.7368,58.28,52,7,4.12,clear sky
581,Saint-Pierre,RE,2022-06-08 19:36:27,-21.3393,55.4781,69.48,88,75,4.61,broken clouds
582,Gornorechenskiy,RU,2022-06-08 19:36:28,44.2624,135.1133,48.09,95,84,1.48,broken clouds
583,Los Negros,BO,2022-06-08 19:36:28,-17.7333,-63.4333,80.73,86,25,5.57,scattered clouds
584,Mayo,US,2022-06-08 19:36:29,38.8876,-76.5119,90.01,62,0,9.22,clear sky
585,Port Hardy,CA,2022-06-08 19:36:29,50.6996,-127.4199,60.98,55,75,12.66,broken clouds
586,Qingdao,CN,2022-06-08 19:36:30,36.0986,120.3719,65.8,94,75,8.95,broken clouds
587,Bereda,ES,2022-06-08 19:36:30,43.2686,-7.5406,66.42,99,97,1.3,overcast clouds
588,Palestine,PS,2022-06-08 19:36:31,31.9216,35.2033,69.94,62,0,4.09,clear sky
589,Scarborough,GB,2022-06-08 19:35:36,54.2797,-0.4044,60.33,74,0,1.99,clear sky
590,Deming,US,2022-06-08 19:36:32,32.2687,-107.7586,100.29,7,0,6.91,clear sky
591,Mitsamiouli,KM,2022-06-08 19:36:32,-11.3847,43.2844,79.03,72,16,7.83,few clouds
592,Saurimo,AO,2022-06-08 19:36:33,-9.6608,20.3916,60.21,47,67,5.66,broken clouds
593,Homer,US,2022-06-08 19:35:39,59.6425,-151.5483,55.78,77,75,5.75,broken clouds
594,Florianopolis,BR,2022-06-08 19:33:32,-27.6146,-48.5012,68.63,84,40,5.75,scattered clouds
595,Qeshm,IR,2022-06-08 19:36:34,26.9581,56.2719,85.87,65,1,2.75,clear sky
596,Yashkino,RU,2022-06-08 19:36:34,55.8736,85.4265,39.43,83,100,4.45,overcast clouds
597,Roald,NO,2022-06-08 19:36:35,62.5833,6.1333,56.32,81,98,21.85,overcast clouds
598,Ilebo,CD,2022-06-08 19:36:35,-4.3167,20.5833,72.57,55,100,1.05,overcast clouds
599,Limbang,MY,2022-06-08 19:36:36,4.75,115.0,75.31,99,100,1.92,overcast clouds
600,Freeport,US,2022-06-08 19:34:47,40.6576,-73.5832,88.29,45,0,14.0,clear sky
601,Asau,RO,2022-06-08 19:34:54,46.4333,26.4,65.32,81,49,2.84,scattered clouds
602,Coquimbo,CL,2022-06-08 19:33:58,-29.9533,-71.3436,60.53,67,20,8.05,few clouds
603,Yangjiang,CN,2022-06-08 19:36:37,21.85,111.9667,75.09,94,100,10.33,overcast clouds
604,Cockburn Town,TC,2022-06-08 19:32:24,21.4612,-71.1419,85.96,70,40,9.22,scattered clouds
605,Iralaya,HN,2022-06-08 19:36:38,15.0,-83.2333,82.72,82,39,13.4,scattered clouds
606,Yarovoye,RU,2022-06-08 19:36:39,52.9273,78.58,64.04,49,100,15.66,overcast clouds
607,Vila Do Maio,CV,2022-06-08 19:36:39,15.1333,-23.2167,77.79,87,8,4.52,clear sky
608,Milford,US,2022-06-08 19:34:02,41.2223,-73.0565,84.42,43,0,10.36,clear sky
609,Yakeshi,CN,2022-06-08 19:36:41,49.2833,120.7333,50.18,73,9,3.4,clear sky
610,Ancud,CL,2022-06-08 19:36:41,-41.8697,-73.8203,47.23,79,100,17.25,overcast clouds
611,Pedernales,DO,2022-06-08 19:36:42,18.0384,-71.744,86.18,58,19,5.03,few clouds
612,Mathbaria,BD,2022-06-08 19:36:42,22.2876,89.9593,82.76,87,75,10.27,broken clouds
613,Lively,CA,2022-06-08 19:36:43,46.4334,-81.1498,68.92,77,99,6.6,overcast clouds
614,Merritt,CA,2022-06-08 19:36:43,50.1123,-120.7942,69.22,34,83,10.42,broken clouds
615,Svetlaya,RU,2022-06-08 19:36:45,46.5389,138.3297,47.28,87,100,2.62,overcast clouds
616,Tandur,IN,2022-06-08 19:36:45,17.2333,77.5833,79.47,72,97,23.69,overcast clouds
617,Ratnagiri,IN,2022-06-08 19:36:46,16.9833,73.3,82.18,79,91,5.14,overcast clouds
618,Portmore,JM,2022-06-08 19:36:46,17.9702,-76.8672,92.05,63,20,24.16,few clouds
619,Van Buren,US,2022-06-08 19:34:26,35.4368,-94.3483,69.82,88,100,8.05,heavy intensity rain
620,Sur,OM,2022-06-08 19:36:47,22.5667,59.5289,86.38,66,0,14.45,clear sky
621,Izhmorskiy,RU,2022-06-08 19:36:48,56.194,86.6414,38.03,82,1,2.42,clear sky
622,Carutapera,BR,2022-06-08 19:36:49,-1.195,-46.02,80.62,81,71,7.61,broken clouds
623,Chumikan,RU,2022-06-08 19:36:49,54.7183,135.315,37.47,99,100,2.33,overcast clouds
624,Berezovyy,RU,2022-06-08 19:36:52,51.6667,135.7,48.96,95,100,4.0,overcast clouds
625,Chimbote,PE,2022-06-08 19:34:58,-9.0853,-78.5783,69.15,74,24,11.83,few clouds
626,Emilio Carranza,MX,2022-06-08 19:36:53,19.9711,-96.6114,88.09,60,84,13.13,broken clouds
627,Beisfjord,NO,2022-06-08 19:36:53,68.3751,17.5988,48.04,76,68,4.12,broken clouds
628,Kudahuvadhoo,MV,2022-06-08 19:36:54,2.6708,72.8944,82.36,72,97,7.78,overcast clouds
629,Hofn,IS,2022-06-08 19:36:56,64.2539,-15.2082,51.82,66,75,10.36,broken clouds
630,Itarema,BR,2022-06-08 19:36:57,-2.9248,-39.9167,78.55,80,65,10.94,broken clouds
631,Matamoros,MX,2022-06-08 19:36:58,25.5333,-103.25,93.31,21,0,0.0,clear sky
632,Zaoyang,CN,2022-06-08 19:36:59,32.1272,112.7542,73.56,62,4,5.84,clear sky
633,Nortelandia,BR,2022-06-08 19:36:59,-14.4547,-56.8028,86.38,49,82,1.1,moderate rain
634,Capreol,CA,2022-06-08 19:37:00,46.706,-80.9225,68.47,45,75,5.75,broken clouds
635,Solnechnyy,RU,2022-06-08 19:37:00,50.7214,136.6319,47.43,94,100,7.11,light rain
636,Shakawe,BW,2022-06-08 19:37:00,-18.3667,21.85,52.48,27,0,5.75,clear sky
637,Green River,US,2022-06-08 19:37:01,41.5286,-109.4662,79.2,22,45,1.01,scattered clouds
638,Nazarovo,RU,2022-06-08 19:37:02,56.0064,90.3914,41.74,80,69,2.73,broken clouds
639,Menongue,AO,2022-06-08 19:37:02,-14.6585,17.691,52.39,63,18,4.29,few clouds
640,Puerto Escondido,MX,2022-06-08 19:36:41,15.85,-97.0667,86.83,58,0,8.05,clear sky
641,Tonj,SS,2022-06-08 19:37:03,7.2737,28.6822,70.39,91,87,3.53,overcast clouds
642,Seoul,KR,2022-06-08 19:37:04,37.5683,126.9778,64.0,83,100,3.44,light rain
643,Morondava,MG,2022-06-08 19:37:04,-20.2833,44.2833,72.05,74,0,7.96,clear sky
644,Sao Caitano,BR,2022-06-08 19:37:05,-8.3258,-36.1428,71.31,85,94,6.22,overcast clouds
645,Rayachoti,IN,2022-06-08 19:37:05,14.05,78.75,85.93,54,78,9.98,broken clouds
646,Imbituba,BR,2022-06-08 19:37:05,-28.24,-48.6703,66.85,88,68,4.16,broken clouds
647,Mpulungu,ZM,2022-06-08 19:37:06,-8.7623,31.1141,68.14,62,100,9.04,overcast clouds
648,Puerto Ayacucho,VE,2022-06-08 19:37:07,5.6639,-67.6236,82.49,73,76,0.31,heavy intensity rain
649,Hastings,GB,2022-06-08 19:37:07,50.8552,0.5729,62.33,71,8,14.61,clear sky
650,Yining,CN,2022-06-08 19:37:09,29.0361,114.5636,72.55,95,95,2.59,overcast clouds
651,Abonnema,NG,2022-06-08 19:37:10,4.7084,6.7931,80.89,87,100,5.77,overcast clouds
652,Pemangkat,ID,2022-06-08 19:37:11,1.1667,108.9667,77.86,85,100,3.09,overcast clouds
653,Naze,JP,2022-06-08 19:37:11,28.3667,129.4833,68.92,83,100,2.51,overcast clouds
654,Ust-Tsilma,RU,2022-06-08 19:37:12,65.441,52.1498,61.23,56,92,4.99,overcast clouds
655,Guantanamo,CU,2022-06-08 19:37:12,20.1444,-75.2092,86.47,51,98,6.96,overcast clouds
656,Kankon,IN,2022-06-08 19:37:13,15.0167,74.0167,80.4,84,71,5.23,broken clouds
657,Houston,US,2022-06-08 19:34:14,29.7633,-95.3633,100.02,51,40,5.75,scattered clouds
658,Ternovka,RU,2022-06-08 19:37:13,51.678,41.6375,54.23,80,0,4.65,clear sky
659,Atasu,KZ,2022-06-08 19:37:14,48.6814,71.6433,77.18,16,93,17.9,overcast clouds
660,Fez,MA,2022-06-08 19:37:14,34.0372,-4.9998,84.45,34,20,11.5,few clouds
661,Merauke,ID,2022-06-08 19:37:15,-8.4667,140.3333,78.26,85,100,10.78,overcast clouds
662,Tucurui,BR,2022-06-08 19:32:49,-3.7661,-49.6725,80.04,84,89,0.94,overcast clouds
663,Rassvet,RU,2022-06-08 19:37:15,46.8333,40.75,69.64,62,54,4.47,broken clouds
664,Immenstadt,DE,2022-06-08 19:37:16,47.561,10.2199,55.49,86,100,3.0,light rain
665,Ayan,RU,2022-06-08 19:37:17,56.45,138.1667,41.13,96,92,10.67,overcast clouds
666,Marsh Harbour,BS,2022-06-08 19:37:17,26.5412,-77.0636,82.38,70,14,10.96,few clouds
667,Camana,PE,2022-06-08 19:37:19,-16.6228,-72.7111,64.47,84,96,7.05,overcast clouds
668,Dunda,TZ,2022-06-08 19:37:19,-8.1167,34.25,59.52,70,5,1.79,clear sky
669,La Paz,BO,2022-06-08 19:37:19,-16.5,-68.15,60.78,7,20,11.5,few clouds
670,Osypenko,UA,2022-06-08 19:37:20,46.9136,36.8253,68.5,60,90,10.83,overcast clouds
671,Liku,ID,2022-06-08 19:37:20,-0.7275,119.8922,74.52,88,99,2.8,overcast clouds
672,Ahipara,NZ,2022-06-08 19:37:21,-35.1667,173.1667,59.81,85,100,10.47,overcast clouds
673,Xuzhou,CN,2022-06-08 19:37:22,34.1805,117.1571,72.34,67,26,6.11,scattered clouds
674,Baturaja,ID,2022-06-08 19:37:23,-4.1333,104.1667,72.86,98,100,1.41,overcast clouds
675,Alofi,NU,2022-06-08 19:37:23,-19.0595,-169.9187,73.29,83,24,5.75,few clouds
